State,County,Yr,Year Group,Age Group,Which,Crime,Arrests
Colorado,Archuleta,1998,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Archuleta,1999,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Archuleta,2000,2000-2004,Adult,Property,Motor Vehicle Theft,2
Colorado,Archuleta,2001,2000-2004,Adult,Property,Motor Vehicle Theft,4
Colorado,Archuleta,2002,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Archuleta,2003,2000-2004,Adult,Property,Motor Vehicle Theft,2
Colorado,Archuleta,2004,2000-2004,Adult,Property,Motor Vehicle Theft,2
Colorado,Archuleta,2005,2005-2009,Adult,Property,Motor Vehicle Theft,3
Colorado,Archuleta,1992,1992-1994,Adult,Property,Arson,1
Colorado,Archuleta,1993,1992-1994,Adult,Property,Arson,0
Colorado,Archuleta,1994,1992-1994,Adult,Property,Arson,1
Colorado,Archuleta,1995,1995-1999,Adult,Property,Arson,1
Colorado,Archuleta,1996,1995-1999,Adult,Property,Arson,1
Colorado,Archuleta,1997,1995-1999,Adult,Property,Arson,0
Colorado,Archuleta,1998,1995-1999,Adult,Property,Arson,0
Colorado,Archuleta,1999,1995-1999,Adult,Property,Arson,0
Colorado,Archuleta,2000,2000-2004,Adult,Property,Arson,0
Colorado,Archuleta,2001,2000-2004,Adult,Property,Arson,0
Colorado,Archuleta,2002,2000-2004,Adult,Property,Arson,1
Colorado,Archuleta,2003,2000-2004,Adult,Property,Arson,0
Colorado,Archuleta,2004,2000-2004,Adult,Property,Arson,2
Colorado,Archuleta,2005,2005-2009,Adult,Property,Arson,0
Colorado,Archuleta,1992,1992-1994,Adult,Drug,Drugs,17
Colorado,Archuleta,1993,1992-1994,Adult,Drug,Drugs,1
Colorado,Archuleta,1995,1995-1999,Adult,Drug,Drugs,0
Colorado,Archuleta,1996,1995-1999,Adult,Drug,Drugs,11
Colorado,Archuleta,1997,1995-1999,Adult,Drug,Drugs,18
Colorado,Archuleta,1998,1995-1999,Adult,Drug,Drugs,15
Colorado,Archuleta,1999,1995-1999,Adult,Drug,Drugs,2
Colorado,Archuleta,2000,2000-2004,Adult,Drug,Drugs,31
Colorado,Archuleta,2001,2000-2004,Adult,Drug,Drugs,22
Colorado,Archuleta,2002,2000-2004,Adult,Drug,Drugs,19
Colorado,Archuleta,2003,2000-2004,Adult,Drug,Drugs,23
Colorado,Archuleta,2004,2000-2004,Adult,Drug,Drugs,71
Colorado,Archuleta,2005,2005-2009,Adult,Drug,Drugs,20
Colorado,Baca,1992,1992-1994,Adult,Violent,Homicide,0
Colorado,Baca,1993,1992-1994,Adult,Violent,Homicide,0
Colorado,Baca,1994,1992-1994,Adult,Violent,Homicide,0
Colorado,Baca,1995,1995-1999,Adult,Violent,Homicide,0
Colorado,Baca,1996,1995-1999,Adult,Violent,Homicide,0
Colorado,Baca,1997,1995-1999,Adult,Violent,Homicide,0
Colorado,Baca,1998,1995-1999,Adult,Violent,Homicide,0
Colorado,Baca,1999,1995-1999,Adult,Violent,Homicide,0
Colorado,Baca,2000,2000-2004,Adult,Violent,Homicide,0
Colorado,Baca,2001,2000-2004,Adult,Violent,Homicide,0
Colorado,Baca,2002,2000-2004,Adult,Violent,Homicide,1
Colorado,Baca,2003,2000-2004,Adult,Violent,Homicide,0
Colorado,Baca,2004,2000-2004,Adult,Violent,Homicide,0
Colorado,Baca,2005,2005-2009,Adult,Violent,Homicide,0
Colorado,Baca,1992,1992-1994,Adult,Violent,Rape,0
Colorado,Baca,1993,1992-1994,Adult,Violent,Rape,0
Colorado,Baca,1994,1992-1994,Adult,Violent,Rape,0
Colorado,Baca,1995,1995-1999,Adult,Violent,Rape,0
Colorado,Baca,1996,1995-1999,Adult,Violent,Rape,1
Colorado,Baca,1997,1995-1999,Adult,Violent,Rape,0
Colorado,Baca,1998,1995-1999,Adult,Violent,Rape,0
Colorado,Baca,1999,1995-1999,Adult,Violent,Rape,2
Colorado,Baca,2000,2000-2004,Adult,Violent,Rape,1
Colorado,Baca,2001,2000-2004,Adult,Violent,Rape,0
Colorado,Baca,2002,2000-2004,Adult,Violent,Rape,0
Colorado,Baca,2003,2000-2004,Adult,Violent,Rape,0
Colorado,Baca,2004,2000-2004,Adult,Violent,Rape,0
Colorado,Baca,2005,2005-2009,Adult,Violent,Rape,0
Colorado,Baca,1992,1992-1994,Adult,Violent,Robbery,2
Colorado,Baca,1993,1992-1994,Adult,Violent,Robbery,0
Colorado,Baca,1994,1992-1994,Adult,Violent,Robbery,0
Colorado,Baca,1995,1995-1999,Adult,Violent,Robbery,0
Colorado,Baca,1996,1995-1999,Adult,Violent,Robbery,0
Colorado,Baca,1997,1995-1999,Adult,Violent,Robbery,0
Colorado,Baca,1998,1995-1999,Adult,Violent,Robbery,0
Colorado,Baca,1999,1995-1999,Adult,Violent,Robbery,0
Colorado,Baca,2000,2000-2004,Adult,Violent,Robbery,0
Colorado,Baca,2001,2000-2004,Adult,Violent,Robbery,0
Colorado,Baca,2002,2000-2004,Adult,Violent,Robbery,0
Colorado,Baca,2003,2000-2004,Adult,Violent,Robbery,0
Colorado,Baca,2004,2000-2004,Adult,Violent,Robbery,0
Colorado,Baca,2005,2005-2009,Adult,Violent,Robbery,0
Colorado,Baca,1992,1992-1994,Adult,Violent,Aggravated Assault,5
Colorado,Baca,1993,1992-1994,Adult,Violent,Aggravated Assault,5
Colorado,Baca,1994,1992-1994,Adult,Violent,Aggravated Assault,1
Colorado,Baca,1995,1995-1999,Adult,Violent,Aggravated Assault,5
Colorado,Baca,1996,1995-1999,Adult,Violent,Aggravated Assault,2
Colorado,Baca,1997,1995-1999,Adult,Violent,Aggravated Assault,1
Colorado,Baca,1998,1995-1999,Adult,Violent,Aggravated Assault,7
Colorado,Baca,1999,1995-1999,Adult,Violent,Aggravated Assault,8
Colorado,Baca,2000,2000-2004,Adult,Violent,Aggravated Assault,4
Colorado,Baca,2001,2000-2004,Adult,Violent,Aggravated Assault,5
Colorado,Baca,2002,2000-2004,Adult,Violent,Aggravated Assault,1
Colorado,Baca,2003,2000-2004,Adult,Violent,Aggravated Assault,4
Colorado,Baca,2004,2000-2004,Adult,Violent,Aggravated Assault,6
Colorado,Baca,2005,2005-2009,Adult,Violent,Aggravated Assault,1
Colorado,Baca,1992,1992-1994,Adult,Property,Burglary,2
Colorado,Baca,1993,1992-1994,Adult,Property,Burglary,1
Colorado,Baca,1994,1992-1994,Adult,Property,Burglary,1
Colorado,Baca,1995,1995-1999,Adult,Property,Burglary,0
Colorado,Baca,1996,1995-1999,Adult,Property,Burglary,0
Colorado,Baca,1997,1995-1999,Adult,Property,Burglary,0
Colorado,Baca,1998,1995-1999,Adult,Property,Burglary,0
Colorado,Baca,1999,1995-1999,Adult,Property,Burglary,4
Colorado,Baca,2000,2000-2004,Adult,Property,Burglary,1
Colorado,Baca,2001,2000-2004,Adult,Property,Burglary,2
Colorado,Baca,2002,2000-2004,Adult,Property,Burglary,0
Colorado,Baca,2003,2000-2004,Adult,Property,Burglary,0
Colorado,Baca,2004,2000-2004,Adult,Property,Burglary,0
Colorado,Baca,2005,2005-2009,Adult,Property,Burglary,5
Colorado,Baca,1992,1992-1994,Adult,Property,Larceny/Theft,1
Colorado,Baca,1993,1992-1994,Adult,Property,Larceny/Theft,3
Colorado,Baca,1994,1992-1994,Adult,Property,Larceny/Theft,1
Colorado,Baca,1995,1995-1999,Adult,Property,Larceny/Theft,0
Colorado,Baca,1996,1995-1999,Adult,Property,Larceny/Theft,1
Colorado,Baca,1997,1995-1999,Adult,Property,Larceny/Theft,4
Colorado,Baca,1998,1995-1999,Adult,Property,Larceny/Theft,1
Colorado,Baca,1999,1995-1999,Adult,Property,Larceny/Theft,2
Colorado,Baca,2000,2000-2004,Adult,Property,Larceny/Theft,3
Colorado,Baca,2001,2000-2004,Adult,Property,Larceny/Theft,2
Colorado,Baca,2002,2000-2004,Adult,Property,Larceny/Theft,0
Colorado,Baca,2003,2000-2004,Adult,Property,Larceny/Theft,2
Colorado,Baca,2004,2000-2004,Adult,Property,Larceny/Theft,6
Colorado,Baca,2005,2005-2009,Adult,Property,Larceny/Theft,6
Colorado,Baca,1992,1992-1994,Adult,Property,Motor Vehicle Theft,0
Colorado,Baca,1993,1992-1994,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,1994,1992-1994,Adult,Property,Motor Vehicle Theft,0
Colorado,Baca,1995,1995-1999,Adult,Property,Motor Vehicle Theft,3
Colorado,Baca,1996,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Baca,1997,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Baca,1998,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Baca,1999,1995-1999,Adult,Property,Motor Vehicle Theft,2
Colorado,Baca,2000,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,2001,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,2002,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,2003,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,2004,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,2005,2005-2009,Adult,Property,Motor Vehicle Theft,1
Colorado,Baca,1992,1992-1994,Adult,Property,Arson,0
Colorado,Baca,1993,1992-1994,Adult,Property,Arson,0
Colorado,Baca,1994,1992-1994,Adult,Property,Arson,0
Colorado,Baca,1995,1995-1999,Adult,Property,Arson,1
Colorado,Baca,1996,1995-1999,Adult,Property,Arson,2
Colorado,Baca,1997,1995-1999,Adult,Property,Arson,0
Colorado,Baca,1998,1995-1999,Adult,Property,Arson,0
Colorado,Baca,1999,1995-1999,Adult,Property,Arson,2
Colorado,Baca,2000,2000-2004,Adult,Property,Arson,1
Colorado,Baca,2001,2000-2004,Adult,Property,Arson,0
Colorado,Baca,2002,2000-2004,Adult,Property,Arson,0
Colorado,Baca,2003,2000-2004,Adult,Property,Arson,0
Colorado,Baca,2004,2000-2004,Adult,Property,Arson,0
Colorado,Baca,2005,2005-2009,Adult,Property,Arson,0
Colorado,Baca,1992,1992-1994,Adult,Drug,Drugs,3
Colorado,Baca,1993,1992-1994,Adult,Drug,Drugs,3
Colorado,Baca,1995,1995-1999,Adult,Drug,Drugs,11
Colorado,Baca,1996,1995-1999,Adult,Drug,Drugs,16
Colorado,Baca,1997,1995-1999,Adult,Drug,Drugs,0
Colorado,Baca,1998,1995-1999,Adult,Drug,Drugs,0
Colorado,Baca,1999,1995-1999,Adult,Drug,Drugs,0
Colorado,Baca,2000,2000-2004,Adult,Drug,Drugs,1
Colorado,Baca,2001,2000-2004,Adult,Drug,Drugs,9
Colorado,Baca,2002,2000-2004,Adult,Drug,Drugs,2
Colorado,Baca,2003,2000-2004,Adult,Drug,Drugs,0
Colorado,Baca,2004,2000-2004,Adult,Drug,Drugs,15
Colorado,Baca,2005,2005-2009,Adult,Drug,Drugs,5
Colorado,Bent,1992,1992-1994,Adult,Violent,Homicide,0
Colorado,Bent,1993,1992-1994,Adult,Violent,Homicide,0
Colorado,Bent,1994,1992-1994,Adult,Violent,Homicide,0
Colorado,Bent,1995,1995-1999,Adult,Violent,Homicide,0
Colorado,Bent,1996,1995-1999,Adult,Violent,Homicide,0
Colorado,Bent,1997,1995-1999,Adult,Violent,Homicide,0
Colorado,Bent,1998,1995-1999,Adult,Violent,Homicide,0
Colorado,Bent,1999,1995-1999,Adult,Violent,Homicide,0
Colorado,Bent,2000,2000-2004,Adult,Violent,Homicide,0
Colorado,Bent,2001,2000-2004,Adult,Violent,Homicide,1
Colorado,Bent,2002,2000-2004,Adult,Violent,Homicide,0
Colorado,Bent,2003,2000-2004,Adult,Violent,Homicide,0
Colorado,Bent,2004,2000-2004,Adult,Violent,Homicide,0
Colorado,Bent,2005,2005-2009,Adult,Violent,Homicide,0
Colorado,Bent,1992,1992-1994,Adult,Violent,Rape,0
Colorado,Bent,1993,1992-1994,Adult,Violent,Rape,0
Colorado,Bent,1994,1992-1994,Adult,Violent,Rape,0
Colorado,Bent,1995,1995-1999,Adult,Violent,Rape,0
Colorado,Bent,1996,1995-1999,Adult,Violent,Rape,1
Colorado,Bent,1997,1995-1999,Adult,Violent,Rape,0
Colorado,Bent,1998,1995-1999,Adult,Violent,Rape,1
Colorado,Bent,1999,1995-1999,Adult,Violent,Rape,1
Colorado,Bent,2000,2000-2004,Adult,Violent,Rape,2
Colorado,Bent,2001,2000-2004,Adult,Violent,Rape,1
Colorado,Bent,2002,2000-2004,Adult,Violent,Rape,0
Colorado,Bent,2003,2000-2004,Adult,Violent,Rape,0
Colorado,Bent,2004,2000-2004,Adult,Violent,Rape,0
Colorado,Bent,2005,2005-2009,Adult,Violent,Rape,1
Colorado,Bent,1992,1992-1994,Adult,Violent,Robbery,0
Colorado,Bent,1993,1992-1994,Adult,Violent,Robbery,0
Colorado,Bent,1994,1992-1994,Adult,Violent,Robbery,0
Colorado,Bent,1995,1995-1999,Adult,Violent,Robbery,0
Colorado,Bent,1996,1995-1999,Adult,Violent,Robbery,0
Colorado,Bent,1997,1995-1999,Adult,Violent,Robbery,0
Colorado,Bent,1998,1995-1999,Adult,Violent,Robbery,0
Colorado,Bent,1999,1995-1999,Adult,Violent,Robbery,1
Colorado,Bent,2000,2000-2004,Adult,Violent,Robbery,2
Colorado,Bent,2001,2000-2004,Adult,Violent,Robbery,0
Colorado,Bent,2002,2000-2004,Adult,Violent,Robbery,0
Colorado,Bent,2003,2000-2004,Adult,Violent,Robbery,0
Colorado,Bent,2004,2000-2004,Adult,Violent,Robbery,0
Colorado,Bent,2005,2005-2009,Adult,Violent,Robbery,0
Colorado,Bent,1992,1992-1994,Adult,Violent,Aggravated Assault,12
Colorado,Bent,1993,1992-1994,Adult,Violent,Aggravated Assault,12
Colorado,Bent,1994,1992-1994,Adult,Violent,Aggravated Assault,1
Colorado,Bent,1995,1995-1999,Adult,Violent,Aggravated Assault,25
Colorado,Bent,1996,1995-1999,Adult,Violent,Aggravated Assault,14
Colorado,Bent,1997,1995-1999,Adult,Violent,Aggravated Assault,16
Colorado,Bent,1998,1995-1999,Adult,Violent,Aggravated Assault,16
Colorado,Bent,1999,1995-1999,Adult,Violent,Aggravated Assault,12
Colorado,Bent,2000,2000-2004,Adult,Violent,Aggravated Assault,17
Colorado,Bent,2001,2000-2004,Adult,Violent,Aggravated Assault,7
Colorado,Bent,2002,2000-2004,Adult,Violent,Aggravated Assault,2
Colorado,Bent,2003,2000-2004,Adult,Violent,Aggravated Assault,16
Colorado,Bent,2004,2000-2004,Adult,Violent,Aggravated Assault,2
Colorado,Bent,2005,2005-2009,Adult,Violent,Aggravated Assault,1
Colorado,Bent,1992,1992-1994,Adult,Property,Burglary,4
Colorado,Bent,1993,1992-1994,Adult,Property,Burglary,5
Colorado,Bent,1994,1992-1994,Adult,Property,Burglary,3
Colorado,Bent,1995,1995-1999,Adult,Property,Burglary,0
Colorado,Bent,1996,1995-1999,Adult,Property,Burglary,3
Colorado,Bent,1997,1995-1999,Adult,Property,Burglary,9
Colorado,Bent,1998,1995-1999,Adult,Property,Burglary,5
Colorado,Bent,1999,1995-1999,Adult,Property,Burglary,0
Colorado,Bent,2000,2000-2004,Adult,Property,Burglary,3
Colorado,Bent,2001,2000-2004,Adult,Property,Burglary,1
Colorado,Bent,2002,2000-2004,Adult,Property,Burglary,1
Colorado,Bent,2003,2000-2004,Adult,Property,Burglary,8
Colorado,Bent,2004,2000-2004,Adult,Property,Burglary,0
Colorado,Bent,2005,2005-2009,Adult,Property,Burglary,0
Colorado,Bent,1992,1992-1994,Adult,Property,Larceny/Theft,10
Colorado,Bent,1993,1992-1994,Adult,Property,Larceny/Theft,13
Colorado,Bent,1994,1992-1994,Adult,Property,Larceny/Theft,5
Colorado,Bent,1995,1995-1999,Adult,Property,Larceny/Theft,0
Colorado,Bent,1996,1995-1999,Adult,Property,Larceny/Theft,10
Colorado,Bent,1997,1995-1999,Adult,Property,Larceny/Theft,17
Colorado,Bent,1998,1995-1999,Adult,Property,Larceny/Theft,23
Colorado,Bent,1999,1995-1999,Adult,Property,Larceny/Theft,17
Colorado,Bent,2000,2000-2004,Adult,Property,Larceny/Theft,18
Colorado,Bent,2001,2000-2004,Adult,Property,Larceny/Theft,7
Colorado,Bent,2002,2000-2004,Adult,Property,Larceny/Theft,0
Colorado,Bent,2003,2000-2004,Adult,Property,Larceny/Theft,18
Colorado,Bent,2004,2000-2004,Adult,Property,Larceny/Theft,0
Colorado,Bent,2005,2005-2009,Adult,Property,Larceny/Theft,1
Colorado,Bent,1992,1992-1994,Adult,Property,Motor Vehicle Theft,3
Colorado,Bent,1993,1992-1994,Adult,Property,Motor Vehicle Theft,1
Colorado,Bent,1994,1992-1994,Adult,Property,Motor Vehicle Theft,2
Colorado,Bent,1995,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,1996,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,1997,1995-1999,Adult,Property,Motor Vehicle Theft,3
Colorado,Bent,1998,1995-1999,Adult,Property,Motor Vehicle Theft,1
Colorado,Bent,1999,1995-1999,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,2000,2000-2004,Adult,Property,Motor Vehicle Theft,2
Colorado,Bent,2001,2000-2004,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,2002,2000-2004,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,2003,2000-2004,Adult,Property,Motor Vehicle Theft,1
Colorado,Bent,2004,2000-2004,Adult,Property,Motor Vehicle Theft,0
Colorado,Bent,2005,2005-2009,Adult,Property,Motor Vehicle Theft,3
Colorado,Bent,1992,1992-1994,Adult,Property,Arson,0
Colorado,Bent,1993,1992-1994,Adult,Property,Arson,0
Colorado,Bent,1994,1992-1994,Adult,Property,Arson,0
Colorado,Bent,1995,1995-1999,Adult,Property,Arson,0
Colorado,Bent,1996,1995-1999,Adult,Property,Arson,0
Colorado,Bent,1997,1995-1999,Adult,Property,Arson,0
Colorado,Bent,1998,1995-1999,Adult,Property,Arson,1
Colorado,Bent,1999,1995-1999,Adult,Property,Arson,0
Colorado,Bent,2000,2000-2004,Adult,Property,Arson,0
Colorado,Bent,2001,2000-2004,Adult,Property,Arson,0
Colorado,Bent,2002,2000-2004,Adult,Property,Arson,0
Colorado,Bent,2003,2000-2004,Adult,Property,Arson,2
Colorado,Bent,2004,2000-2004,Adult,Property,Arson,0
Colorado,Bent,2005,2005-2009,Adult,Property,Arson,0
Colorado,Bent,1992,1992-1994,Adult,Drug,Drugs,6
Colorado,Bent,1993,1992-1994,Adult,Drug,Drugs,1
Colorado,Bent,1995,1995-1999,Adult,Drug,Drugs,9
Colorado,Bent,1996,1995-1999,Adult,Drug,Drugs,6
Colorado,Bent,1997,1995-1999,Adult,Drug,Drugs,48
Colorado,Bent,1998,1995-1999,Adult,Drug,Drugs,12
Colorado,Bent,1999,1995-1999,Adult,Drug,Drugs,5
Colorado,Bent,2000,2000-2004,Adult,Drug,Drugs,9
Colorado,Bent,2001,2000-2004,Adult,Drug,Drugs,3
Colorado,Bent,2002,2000-2004,Adult,Drug,Drugs,2
Colorado,Bent,2003,2000-2004,Adult,Drug,Drugs,10
Colorado,Bent,2004,2000-2004,Adult,Drug,Drugs,1
Colorado,Bent,2005,2005-2009,Adult,Drug,Drugs,3
